time,ax,ay,az,wx,wy,wz,accel_mag,gyro_mag,activity,subject_id
1.571299,-0.9999999999999989,-0.9999999999999996,-0.9999999999999994,-0.9999999999999993,-1.0,-0.9999999999999999,1.732050807568876,1.7320508075688767,standing,1
1.591299,-0.9999999999999994,-1.0,-0.9999999999999994,-0.9999999999999997,-0.9999999999999994,-0.9999999999999999,1.7320508075688767,1.7320508075688767,standing,1
1.611299,-0.9999999999999987,-0.9999999999999996,-0.9999999999999996,-0.9999999999999996,-1.0,-0.9999999999999999,1.732050807568876,1.732050807568877,standing,1
1.631299,-1.0,-1.0,-0.9999999999999993,-0.9999999999999993,-0.9999999999999997,-0.9999999999999999,1.732050807568877,1.7320508075688767,standing,1
1.651299,-0.9999999999999983,-0.9999999999999996,-0.9999999999999997,-1.0,-0.9999999999999998,-0.9999999999999999,1.7320508075688759,1.732050807568877,standing,1
1.671299,-0.9999999999999998,-1.0,-0.9999999999999991,-0.9999999999999991,-0.9999999999999999,-0.9999999999999999,1.7320508075688767,1.7320508075688767,standing,1
1.691299,-0.9999999999999989,-0.9999999999999996,-0.9999999999999999,-1.0,-0.9999999999999996,-0.9999999999999999,1.7320508075688763,1.732050807568877,standing,1
1.711299,-0.9999999999999994,-1.0,-0.999999999999999,-0.9999999999999993,-1.0,-0.9999999999999999,1.7320508075688763,1.7320508075688767,standing,1
1.731299,-0.9999999999999987,-0.9999999999999996,-0.9999999999999999,-0.9999999999999997,-0.9999999999999994,-0.9999999999999999,1.7320508075688763,1.7320508075688767,standing,1
1.751299,-1.0,-1.0,-0.999999999999999,-0.9999999999999996,-1.0,-0.9999999999999999,1.7320508075688767,1.732050807568877,standing,1
1.771299,-0.9999999999999983,-0.9999999999999996,-1.0,-0.9999999999999993,-0.9999999999999997,-0.9999999999999999,1.732050807568876,1.7320508075688767,standing,1
1.791299,-0.9999999999999998,-1.0,-0.999999999999999,-1.0,-0.9999999999999998,-0.9999999999999999,1.7320508075688765,1.732050807568877,standing,1
1.811299,-0.9999999999999989,-0.9999999999999996,-0.9999999999999999,-0.9999999999999991,-0.9999999999999999,-0.9999999999999999,1.7320508075688763,1.7320508075688767,standing,1
1.831299,-0.9999999999999994,-1.0,-0.9999999999999991,-1.0,-0.9999999999999996,-0.9999999999999999,1.7320508075688765,1.732050807568877,standing,1
1.851299,-0.9999999999999987,-0.9999999999999996,-0.9999999999999997,-0.9999999999999993,-1.0,-0.9999999999999999,1.732050807568876,1.7320508075688767,standing,1
1.871299,-1.0,-1.0,-0.9999999999999994,-0.9999999999999997,-0.9999999999999994,-0.9999999999999999,1.732050807568877,1.7320508075688767,standing,1
1.891299,-0.9999999999999983,-0.9999999999999996,-0.9999999999999994,-0.9999999999999996,-1.0,-0.9999999999999999,1.7320508075688759,1.732050807568877,standing,1
1.911299,-0.9999999999999998,-1.0,-0.9999999999999996,-0.9999999999999993,-0.9999999999999997,-0.9999999999999999,1.732050807568877,1.7320508075688767,standing,1
1.931299,-0.9999999999999989,-0.9999999999999996,-0.9999999999999993,-1.0,-0.9999999999999998,-0.9999999999999999,1.732050807568876,1.732050807568877,standing,1
1.951299,-0.9999999999999994,-1.0,-0.9999999999999997,-0.9999999999999991,-0.9999999999999999,-0.9999999999999999,1.7320508075688767,1.7320508075688767,standing,1
1.971299,-0.9999999999999987,-0.9999999999999996,-0.9999999999999991,-1.0,-0.9999999999999996,-0.9999999999999999,1.7320508075688759,1.732050807568877,standing,1
1.991299,-1.0,-1.0,-0.9999999999999999,-0.9999999999999993,-1.0,-0.9999999999999999,1.7320508075688772,1.7320508075688767,standing,1
2.011299,-0.9999999999999983,-0.9999999999999996,-0.999999999999999,-0.9999999999999997,-0.9999999999999994,-0.9999999999999999,1.7320508075688754,1.7320508075688767,standing,1
2.031299,-0.9999999999999998,-1.0,-0.9999999999999999,-0.9999999999999996,-1.0,-0.9999999999999999,1.732050807568877,1.732050807568877,standing,1
2.051299,-0.9999999999999989,-0.9999999999999996,-0.999999999999999,-0.9999999999999993,-0.9999999999999997,-0.9999999999999999,1.7320508075688759,1.7320508075688767,standing,1
2.071299,-0.9999999999999994,-1.0,-1.0,-1.0,-0.9999999999999998,-0.9999999999999999,1.732050807568877,1.732050807568877,standing,1
2.091299,-0.9999999999999987,-0.9999999999999996,-0.999999999999999,-0.9999999999999991,-0.9999999999999999,-0.9999999999999999,1.7320508075688759,1.7320508075688767,standing,1
2.111299,-1.0,-1.0,-0.9999999999999999,-1.0,-0.9999999999999996,-0.9999999999999999,1.7320508075688772,1.732050807568877,standing,1
2.131299,-0.9999999999999983,-0.9999999999999996,-0.9999999999999991,-0.9999999999999993,-1.0,-0.9999999999999999,1.7320508075688754,1.7320508075688767,standing,1
2.151299,-0.9999999999999998,-1.0,-0.9999999999999997,-0.9999999999999997,-0.9999999999999994,-0.9999999999999999,1.732050807568877,1.7320508075688767,standing,1
2.171299,-0.9999999999999989,-0.9999999999999996,-0.9999999999999994,-0.9999999999999996,-1.0,-0.9999999999999999,1.732050807568876,1.732050807568877,standing,1
2.191299,-0.9999999999999994,-1.0,-0.9999999999999994,-0.9999999999999993,-0.9999999999999997,-0.9999999999999999,1.7320508075688767,1.7320508075688767,standing,1
2.211299,-0.9999999999999987,-0.9999999999999996,-0.9999999999999996,-1.0,-0.9999999999999998,-0.9999999999999999,1.732050807568876,1.732050807568877,standing,1
2.231299,-1.0,-1.0,-0.9999999999999993,-0.9999999999999991,-0.9999999999999999,-0.9999999999999999,1.732050807568877,1.7320508075688767,standing,1
2.251299,-0.9999999999999983,-0.9999999999999996,-0.9999999999999997,-1.0,-0.9999999999999996,-0.9999999999999999,1.7320508075688759,1.732050807568877,standing,1
2.271299,-0.9999999999999998,-1.0,-0.9999999999999991,-0.9999999999999993,-1.0,-0.9999999999999999,1.7320508075688767,1.7320508075688767,standing,1
2.291299,-0.9999999999999989,-0.9999999999999996,-0.9999999999999999,-0.9999999999999997,-0.9999999999999994,-0.9999999999999999,1.7320508075688763,1.7320508075688767,standing,1
2.311299,-0.9999999999999994,-1.0,-0.999999999999999,-0.9999999999999996,-1.0,-0.9999999999999999,1.7320508075688763,1.732050807568877,standing,1
2.331299,-0.9999999999999987,-0.9999999999999996,-0.9999999999999999,-0.9999999999999993,-0.9999999999999997,-0.9999999999999999,1.7320508075688763,1.7320508075688767,standing,1
2.351299,-1.0,-1.0,-0.999999999999999,-1.0,-0.9999999999999998,-0.9999999999999999,1.7320508075688767,1.732050807568877,standing,1
2.371299,-0.9999999999999983,-0.9999999999999996,-1.0,-0.9999999999999991,-0.9999999999999999,-0.9999999999999999,1.732050807568876,1.7320508075688767,standing,1
2.391299,-0.9999999999999998,-1.0,-0.999999999999999,-1.0,-0.9999999999999996,-0.9999999999999999,1.7320508075688765,1.732050807568877,standing,1
2.411299,-0.9999999999999989,-0.9999999999999996,-0.9999999999999999,-0.9999999999999993,-1.0,-0.9999999999999999,1.7320508075688763,1.7320508075688767,standing,1
2.431299,-0.9999999999999994,-1.0,-0.9999999999999991,-0.9999999999999997,-0.9999999999999994,-0.9999999999999999,1.7320508075688765,1.7320508075688767,standing,1
2.451299,-0.9999999999999987,-0.9999999999999996,-0.9999999999999997,-0.9999999999999996,-1.0,-0.9999999999999999,1.732050807568876,1.732050807568877,standing,1
2.471299,-1.0,-1.0,-0.9999999999999994,-0.9999999999999993,-0.9999999999999997,-0.9999999999999999,1.732050807568877,1.7320508075688767,standing,1
2.491299,-0.9999999999999983,-0.9999999999999996,-0.9999999999999994,-1.0,-0.9999999999999998,-0.9999999999999999,1.7320508075688759,1.732050807568877,standing,1
2.511299,-0.9999999999999998,-1.0,-0.9999999999999996,-0.9999999999999991,-0.9999999999999999,-0.9999999999999999,1.732050807568877,1.7320508075688767,standing,1
2.531299,-0.9999999999999989,-0.9999999999999996,-0.9999999999999993,-1.0,-0.9999999999999996,-0.9999999999999999,1.732050807568876,1.732050807568877,standing,1
2.551299,-0.9999999999999994,-1.0,-0.9999999999999997,-0.9999999999999993,-1.0,-0.9999999999999999,1.7320508075688767,1.7320508075688767,standing,1
2.571299,-0.9999999999999987,-0.9999999999999996,-0.9999999999999991,-0.9999999999999997,-0.9999999999999994,-0.9999999999999999,1.7320508075688759,1.7320508075688767,standing,1
2.591299,-1.0,-1.0,-0.9999999999999999,-0.9999999999999996,-1.0,-0.9999999999999999,1.7320508075688772,1.732050807568877,standing,1
2.611299,-0.9999999999999983,-0.9999999999999996,-0.999999999999999,-0.9999999999999993,-0.9999999999999997,-0.9999999999999999,1.7320508075688754,1.7320508075688767,standing,1
2.631299,-0.9999999999999998,-1.0,-0.9999999999999999,-1.0,-0.9999999999999998,-0.9999999999999999,1.732050807568877,1.732050807568877,standing,1
2.651299,-0.9999999999999989,-0.9999999999999996,-0.999999999999999,-0.9999999999999991,-0.9999999999999999,-0.9999999999999999,1.7320508075688759,1.7320508075688767,standing,1
2.671299,-0.9999999999999994,-1.0,-1.0,-1.0,-0.9999999999999996,-0.9999999999999999,1.732050807568877,1.732050807568877,standing,1
2.691299,-0.9999999999999987,-0.9999999999999996,-0.999999999999999,-0.9999999999999993,-1.0,-0.9999999999999999,1.7320508075688759,1.7320508075688767,standing,1
2.711299,-1.0,-1.0,-0.9999999999999999,-0.9999999999999997,-0.9999999999999994,-0.9999999999999999,1.7320508075688772,1.7320508075688767,standing,1
2.731299,-0.9999999999999983,-0.9999999999999996,-0.9999999999999991,-0.9999999999999996,-1.0,-0.9999999999999999,1.7320508075688754,1.732050807568877,standing,1
2.751299,-0.9999999999999998,-1.0,-0.9999999999999997,-0.9999999999999993,-0.9999999999999997,-0.9999999999999999,1.732050807568877,1.7320508075688767,standing,1
2.771299,-0.9999999999999989,-0.9999999999999996,-0.9999999999999994,-1.0,-0.9999999999999998,-0.9999999999999999,1.732050807568876,1.732050807568877,standing,1
2.791299,-0.9999999999999994,-1.0,-0.9999999999999994,-0.9999999999999991,-0.9999999999999999,-0.9999999999999999,1.7320508075688767,1.7320508075688767,standing,1
2.811299,-0.9999999999999987,-0.9999999999999996,-0.9999999999999996,-1.0,-0.9999999999999996,-0.9999999999999999,1.732050807568876,1.732050807568877,standing,1
2.831299,-1.0,-1.0,-0.9999999999999993,-0.9999999999999993,-1.0,-0.9999999999999999,1.732050807568877,1.7320508075688767,standing,1
2.851299,-0.9999999999999983,-0.9999999999999996,-0.9999999999999997,-0.9999999999999997,-0.9999999999999994,-0.9999999999999999,1.7320508075688759,1.7320508075688767,standing,1
2.871299,-0.9999999999999998,-1.0,-0.9999999999999991,-0.9999999999999996,-1.0,-0.9999999999999999,1.7320508075688767,1.732050807568877,standing,1
2.891299,-0.9999999999999989,-0.9999999999999996,-0.9999999999999999,-0.9999999999999993,-0.9999999999999997,-0.9999999999999999,1.7320508075688763,1.7320508075688767,standing,1
2.911299,-0.9999999999999994,-1.0,-0.999999999999999,-1.0,-0.9999999999999998,-0.9999999999999999,1.7320508075688763,1.732050807568877,standing,1
2.931299,-0.9999999999999987,-0.9999999999999996,-0.9999999999999999,-0.9999999999999991,-0.9999999999999999,-0.9999999999999999,1.7320508075688763,1.7320508075688767,standing,1
2.951299,-1.0,-1.0,-0.999999999999999,-1.0,-0.9999999999999996,-0.9999999999999999,1.7320508075688767,1.732050807568877,standing,1
2.971299,-0.9999999999999983,-0.9999999999999996,-1.0,-0.9999999999999993,-1.0,-0.9999999999999999,1.732050807568876,1.7320508075688767,standing,1
2.991299,-0.9999999999999998,-1.0,-0.999999999999999,-0.9999999999999997,-0.9999999999999994,-0.9999999999999999,1.7320508075688765,1.7320508075688767,standing,1
3.011299,-0.9999999999999989,-0.9999999999999996,-0.9999999999999999,-0.9999999999999996,-1.0,-0.9999999999999999,1.7320508075688763,1.732050807568877,standing,1
3.031299,-0.9999999999999994,-1.0,-0.9999999999999991,-0.9999999999999993,-0.9999999999999997,-0.9999999999999999,1.7320508075688765,1.7320508075688767,standing,1
3.051299,-0.9999999999999987,-0.9999999999999996,-0.9999999999999997,-1.0,-0.9999999999999998,-0.9999999999999999,1.732050807568876,1.732050807568877,standing,1
3.071299,-1.0,-1.0,-0.9999999999999994,-0.9999999999999991,-0.9999999999999999,-0.9999999999999999,1.732050807568877,1.7320508075688767,standing,1
3.091299,-0.9999999999999983,-0.9999999999999996,-0.9999999999999994,-1.0,-0.9999999999999996,-0.9999999999999999,1.7320508075688759,1.732050807568877,standing,1
3.111299,-0.9999999999999998,-1.0,-0.9999999999999996,-0.9999999999999993,-1.0,-0.9999999999999999,1.732050807568877,1.7320508075688767,standing,1
3.131299,-0.9999999999999989,-0.9999999999999996,-0.9999999999999993,-0.9999999999999997,-0.9999999999999994,-0.9999999999999999,1.732050807568876,1.7320508075688767,standing,1
3.151299,-0.9999999999999994,-1.0,-0.9999999999999997,-0.9999999999999996,-1.0,-0.9999999999999999,1.7320508075688767,1.732050807568877,standing,1
3.171299,-0.9999999999999987,-0.9999999999999996,-0.9999999999999991,-0.9999999999999993,-0.9999999999999997,-0.9999999999999999,1.7320508075688759,1.7320508075688767,standing,1
3.191299,-1.0,-1.0,-0.9999999999999999,-1.0,-0.9999999999999998,-0.9999999999999999,1.7320508075688772,1.732050807568877,standing,1
3.211299,-0.9999999999999983,-0.9999999999999996,-0.999999999999999,-0.9999999999999991,-0.9999999999999999,-0.9999999999999999,1.7320508075688754,1.7320508075688767,standing,1
3.231299,-0.9999999999999998,-1.0,-0.9999999999999999,-1.0,-0.9999999999999996,-0.9999999999999999,1.732050807568877,1.732050807568877,standing,1
3.251299,-0.9999999999999989,-0.9999999999999996,-0.999999999999999,-0.9999999999999993,-1.0,-0.9999999999999999,1.7320508075688759,1.7320508075688767,standing,1
3.271299,-0.9999999999999994,-1.0,-1.0,-0.9999999999999997,-0.9999999999999994,-0.9999999999999999,1.732050807568877,1.7320508075688767,standing,1
3.291299,-0.9999999999999987,-0.9999999999999996,-0.999999999999999,-0.9999999999999996,-1.0,-0.9999999999999999,1.7320508075688759,1.732050807568877,standing,1
3.311299,-1.0,-1.0,-0.9999999999999999,-0.9999999999999993,-0.9999999999999997,-0.9999999999999999,1.7320508075688772,1.7320508075688767,standing,1
3.331299,-0.9999999999999983,-0.9999999999999996,-0.9999999999999991,-1.0,-0.9999999999999998,-0.9999999999999999,1.7320508075688754,1.732050807568877,standing,1
3.351299,-0.9999999999999998,-1.0,-0.9999999999999997,-0.9999999999999991,-0.9999999999999999,-0.9999999999999999,1.732050807568877,1.7320508075688767,standing,1
3.371299,-0.9999999999999989,-0.9999999999999996,-0.9999999999999994,-1.0,-0.9999999999999996,-0.9999999999999999,1.732050807568876,1.732050807568877,standing,1
3.391299,-0.9999999999999994,-1.0,-0.9999999999999994,-0.9999999999999993,-1.0,-0.9999999999999999,1.7320508075688767,1.7320508075688767,standing,1
3.411299,-0.9999999999999987,-0.9999999999999996,-0.9999999999999996,-0.9999999999999997,-0.9999999999999994,-0.9999999999999999,1.732050807568876,1.7320508075688767,standing,1
3.431299,-1.0,-1.0,-0.9999999999999993,-0.9999999999999996,-1.0,-0.9999999999999999,1.732050807568877,1.732050807568877,standing,1
3.451299,-0.9999999999999983,-0.9999999999999996,-0.9999999999999997,-0.9999999999999993,-0.9999999999999997,-0.9999999999999999,1.7320508075688759,1.7320508075688767,standing,1
3.471299,-0.9999999999999998,-1.0,-0.9999999999999991,-1.0,-0.9999999999999998,-0.9999999999999999,1.7320508075688767,1.732050807568877,standing,1
3.491299,-0.9999999999999989,-0.9999999999999996,-0.9999999999999999,-0.9999999999999991,-0.9999999999999999,-0.9999999999999999,1.7320508075688763,1.7320508075688767,standing,1
3.511299,-0.9999999999999994,-1.0,-0.999999999999999,-1.0,-0.9999999999999996,-0.9999999999999999,1.7320508075688763,1.732050807568877,standing,1
